Cleaned_Text,Rating
last night spent tiki shack quick round drinks reached started raining giving respite heat could enjoy lovely terrace ambience watermelon martini bacardi better half pork spare ribs order martini well made liking ribs one rib rest chunky pieces pointed well made spicy siracha sauce kind compensated overall nice place ample seating though music louder side let plastic cutlery wouldnt expect,4
delicious food decent crowd roof top unbearable heat shift inside since music bit louder inside bought whiskey went home overall okayshh,3
everything place sound good great ambiance decent food drink options would recommend place going couple girls huge gender discrimination guys need pay higher cover charges weekends bill would sum world tikki shack better place stop discriminations spread equality,2
party great place party indira nagar rooftop arrangements good space dance enjoy decent classy crowd good place chill weekend,4
cool place casual hangouts expect crowd weekdays weekends good good food good ambience service could little faster fine music compensates,4
isnt good place food good options also staff doesnt feel like working customers around need improve,1
place good ambiance nice music amazing issue orders literally took ages get order lots struggle know crowded everyone placing orders also strength complete know crowd wash room must repaired,4
desi pub beach theme indoor outdoor seating usually provide outdoor seating keep indoor seating mostly reserved might reserve still end sitting outside food also good customer service something needs improved top picks chilly prawns cheesy fries chilly prawns must try mocktails okay much varieties comes mocktails overall great place hangout,4
ambience location nice nice hangouts group girl mandatory group else entry denied thumbs stag starters good main course really horrible small portion drinks specially see busy chatting talking staff polite chase multiple times taking orders opt nearby places full complete street full restaurants given priority might see lot positive feedbacks done get free ice cream yes offer free ice cream write good reviews luckily dont like vanilla flavour write felt,2
good place go around ambience good crowd good weekends food good thought must try jalepeno cheese poppers ambience food seevice,3
amazing place hang around nice ambiencefood amazing service thanks najibul perfect host take care guestshighly recommended memorable evening,5
visited pub saturday night office comrades must say nice rooftop setup must mention awesome live dj place one fire see lot guys place almost packed customized packaged deal rs per person includes jw black label grey goose unlimited starters desserts towards end really good deal terms offering veg starters panner tikka manchurian cheese cutlet really good con slow service,4
